0341ea8c-add6-54af-a694-03aebe329d8a,organization_component
58cd1994-2e53-5ed1-a241-58afd2fd845f,class_of_organization
0196e066-ecab-53eb-87da-960854956558,contract_execution
4823afa2-00b1-5e7b-8669-3164844a98bf,class_of_position
a445d29b-2ba7-5a46-8885-5a5d11680eba,point_in_time
215c3eb9-0cc1-564d-842d-ea953acb087a,class_of_state_of_biological_object
1d68fe59-181a-5d90-b04c-832b02c9b90d,identification
85973e55-a400-5dd7-a581-3e3d661ae52e,class_of_ordinary_functional_object
cf7bea81-194f-586d-9406-935c46cbdd78,relationship
89d3a3e3-7958-57ea-9599-c15bab2f36f3,kind_of_system_component
4e96630b-77bb-5d07-a857-1b1ec9ec24fd,class_of_state_of_amount_of_money
d4bfa0b2-1618-5024-8292-e8a081ce8a5d,plan
f11d529b-77af-567a-9715-494223f4b483,kind_of_ordinary_functional_object
31ae8c15-bcd5-5f26-8221-0deb5a6d63a8,kind_of_relationship_with_restriction
010ecc8c-842d-5180-a718-36f4a9d6311c,class_of_functional_system
c3aa6ce9-77a1-505a-a236-2bfb85a701a8,class_of_agreement_execution
3e0947c8-f450-5455-a019-2b8d08e46527,state_of_functional_system_component
1f46079b-2de2-5032-b04c-e6547e376234,class_of_state_of_sign
52fd71a5-91be-5952-b64d-a1800e95e5c4,activity
ce871693-1ca2-552a-a83b-dc28d3c5e666,state_of_ordinary_biological_object
5dfe0e43-8f28-5f7f-934c-22a292116f02,class_of_state_of_system
311be840-332f-5208-8f2f-df1ff2569f4c,ownership
e07afcc4-447a-58b4-b0e5-6949419f0ec3,class_of_state_of_functional_object
687f6449-d309-5b32-a604-4bdcffcaf1b0,class_of_agree_contract
7a6c246e-fda4-54ed-953a-31d90fc6bad6,reaching_agreement
7da29c42-5e97-51b3-b86b-1001f143a89b,kind_of_individual
17817631-3ca4-527f-bf5b-7f2363e0cb10,aggregation
406f7ff8-bff6-5769-8de7-105a756125c8,state_of_biological_system_component
38bcdd2f-7f0e-5a1f-a7f6-2f7f985887ac,agreement_process
fe71ff10-2e27-5148-9cbd-4ce2491222d1,transferee
deaa29bd-3018-505d-9394-99ba82b85ff4,class_of_participant
498438a5-1502-55cb-a27e-8f81a6322b8b,class_of_physical_property
4721b525-6811-5418-9dee-dae20e8c811e,state_of_biological_system
8d3e4e3b-5856-5564-b318-9031bfa3ad37,class_of_contract_execution
7ae1f7b3-7cb9-58a0-9495-9c952171f896,state_of_sales_product_instance
5f3df488-c281-5021-9c3d-443f282072c8,class_of_amount_of_money
5a4a9937-f7a0-57e1-a673-264780e80589,class_of_agreement_process
fa904f46-9adb-5cf8-8e8a-7e85337fea7b,sales_product_instance
